id_fermata,lat_fermata,lon_fermata,sequenza_fermate
050_1_A,38.20468,15.55135,75
050_1_A,38.20539,15.55176,76
050_1_A,38.20558,15.55194,77
050_1_A,38.20562,15.55212,78
050_1_A,38.2056,15.55228,79
050_1_A,38.20544,15.55267,80
050_1_A,38.20505,15.55334,81
050_1_A,38.20467,15.55389,82
050_1_A,38.20444,15.55418,83
050_1_A,38.20431,15.55438,84
050_1_A,38.20427,15.55463,85
050_1_A,38.2044,15.5549,86
050_1_A,38.20457,15.55495,87
050_1_A,38.20475,15.55491,88
050_1_A,38.20489,15.55477,89
050_1_A,38.20518,15.5545,90
050_1_A,38.20538,15.55425,91
050_1_A,38.20567,15.55402,92
050_1_A,38.20584,15.55393,93
050_1_A,38.20598,15.55371,94
050_1_A,38.20652,15.55261,95
050_1_A,38.20664,15.55247,96
050_1_A,38.20679,15.55246,97
050_1_A,38.20686,15.5525,98
050_1_A,38.20866,15.55415,99
050_1_A,38.20886,15.55433,100
050_1_A,38.20932,15.55346,101
050_1_A,38.20972,15.55253,102
050_1_A,38.21016,15.55108,103
050_1_A,38.2104,15.5501,104
050_1_A,38.2107,15.54892,105
050_1_A,38.21077,15.54859,106
050_1_A,38.21117,15.54765,107
050_1_A,38.21222,15.54523,108
050_1_A,38.21283,15.54318,109
050_1_A,38.21354,15.54069,110
050_1_A,38.21414,15.53907,111
050_1_A,38.21427,15.53851,112
050_1_A,38.21433,15.53837,113
050_1_A,38.21441,15.53829,114
050_1_A,38.21449,15.53817,115
050_1_A,38.21459,15.53806,116
050_1_A,38.21494,15.5374,117
050_1_A,38.21558,15.53631,118
050_1_A,38.21626,15.53525,119
050_1_A,38.21686,15.53438,120
050_1_A,38.21752,15.5336,121
050_1_A,38.21781,15.53328,122
050_1_A,38.21868,15.53266,123
050_1_A,38.21953,15.532,124
050_1_A,38.2198,15.53181,125
050_1_A,38.21997,15.53164,126
050_1_A,38.22001,15.53154,127
050_1_A,38.22044,15.53113,128
050_1_A,38.22081,15.53068,129
050_1_A,38.22095,15.53042,130
050_1_A,38.22105,15.53014,131
050_1_A,38.22113,15.52992,132
050_1_A,38.2212,15.52968,133
050_1_A,38.22132,15.52926,134
050_1_A,38.22148,15.52874,135
050_1_A,38.22162,15.52838,136
050_1_A,38.22203,15.52734,137
050_1_R,38.22201,15.52729,1
050_1_R,38.22188,15.52771,2
050_1_R,38.22157,15.52841,3
050_1_R,38.22112,15.52982,4
050_1_R,38.22092,15.53041,5
050_1_R,38.22078,15.53068,6
050_1_R,38.22046,15.53108,7
050_1_R,38.22009,15.53143,8
050_1_R,38.21997,15.53153,9
050_1_R,38.21989,15.53154,10
050_1_R,38.21896,15.53229,11
050_1_R,38.21849,15.53263,12
050_1_R,38.21807,15.53298,13
050_1_R,38.2178,15.53315,14
050_1_R,38.21747,15.53348,15
050_1_R,38.21711,15.53394,16
050_1_R,38.21641,15.53484,17
050_1_R,38.21595,15.53553,18
050_1_R,38.21528,15.5366,19
050_1_R,38.21489,15.53723,20
050_1_R,38.21451,15.53793,21
050_1_R,38.2144,15.53804,22
050_1_R,38.21435,15.53799,23
050_1_R,38.21428,15.53799,24
050_1_R,38.21421,15.53811,25
050_1_R,38.21421,15.53827,26
050_1_R,38.21418,15.53846,27
050_1_R,38.21387,15.53943,28
050_1_R,38.21355,15.54034,29
050_1_R,38.21344,15.54072,30
050_1_R,38.21272,15.54321,31
050_1_R,38.21212,15.54518,32
050_1_R,38.21099,15.54782,33
050_1_R,38.21085,15.54794,34
050_1_R,38.21072,15.54805,35
050_1_R,38.21058,15.54817,36
050_1_R,38.21048,15.5484,37
050_1_R,38.21049,15.54866,38
050_1_R,38.21055,15.54887,39
050_1_R,38.21054,15.54925,40
050_1_R,38.21002,15.55119,41
050_1_R,38.20963,15.5525,42
050_1_R,38.20882,15.55418,43
050_1_R,38.2081,15.5536,44
050_1_R,38.20726,15.55281,45
050_1_R,38.20689,15.55247,46
050_1_R,38.20679,15.55242,47
050_1_R,38.20664,15.55243,48
050_1_R,38.2065,15.55256,49
050_1_R,38.20623,15.55313,50
050_1_R,38.20581,15.5539,51
050_1_R,38.2056,15.55401,52
050_1_R,38.20536,15.55419,53
050_1_R,38.20515,15.55443,54
050_1_R,38.2049,15.55473,55
050_1_R,38.20474,15.55487,56
050_1_R,38.20461,15.55491,57
050_1_R,38.2044,15.55486,58
050_1_R,38.20432,15.55464,59
050_1_R,38.20436,15.55438,60
050_1_R,38.20503,15.55349,61
050_1_R,38.2053,15.553,62
050_1_R,38.20557,15.55253,63
050_1_R,38.20565,15.5522,64
050_1_R,38.20559,15.55191,65
050_1_R,38.20545,15.55176,66
050_1_R,38.20503,15.55151,67
050_1_R,38.20469,15.55131,68
050_1_R,38.20436,15.55115,69
050_1_R,38.20402,15.55114,70
050_1_R,38.20363,15.55116,71
050_1_R,38.20342,15.55124,72
050_1_R,38.20137,15.55313,73
050_1_R,38.20125,15.55322,74
050_1_R,38.20112,15.5532,75
050_1_R,38.20097,15.55308,76
050_1_R,38.2007,15.55286,77
050_1_R,38.20038,15.55257,78
050_1_R,38.20008,15.55198,79
050_1_R,38.19959,15.55085,80
050_1_R,38.19956,15.55048,81
050_1_R,38.19955,15.54994,82
050_1_R,38.1995,15.54931,83
050_1_R,38.19945,15.54824,84
050_1_R,38.19945,15.54725,85
050_1_R,38.19941,15.54693,86
050_1_R,38.19938,15.54683,87
050_1_R,38.19928,15.54674,88
050_1_R,38.19919,15.54671,89
050_1_R,38.1989,15.54667,90
050_1_R,38.1986,15.54663,91
050_1_R,38.19846,15.5467,92
050_1_R,38.19813,15.54757,93
050_1_R,38.19766,15.54909,94
050_1_R,38.19739,15.54992,95
050_1_R,38.19689,15.55178,96
050_1_R,38.19675,15.55201,97
050_1_R,38.19662,15.55212,98
050_1_R,38.19599,15.55211,99
050_1_R,38.19584,15.55208,100
050_1_R,38.19576,15.55203,101
050_1_R,38.19572,15.55191,102
050_1_R,38.19571,15.55173,103
050_1_R,38.19589,15.55063,104
050_1_R,38.19595,15.55031,105
050_1_R,38.19603,15.54979,106
050_1_R,38.196,15.5495,107
050_1_R,38.19586,15.54925,108
050_1_R,38.19573,15.54919,109
050_1_R,38.19555,15.54919,110
050_1_R,38.19533,15.54924,111
050_1_R,38.19369,15.54959,112
050_1_R,38.19284,15.54853,113
050_1_R,38.19283,15.54844,114
050_1_R,38.19288,15.54834,115
050_1_R,38.19297,15.5483,116
050_1_R,38.19387,15.54797,117
050_1_R,38.19419,15.54778,118
050_1_R,38.19428,15.54768,119
050_1_R,38.19439,15.54753,120
050_1_R,38.19471,15.54701,121
050_1_R,38.19494,15.54677,122
050_1_R,38.19514,15.54663,123
050_1_R,38.19527,15.54654,124
050_1_R,38.19538,15.54639,125
050_1_R,38.1954,15.54625,126
050_1_R,38.19535,15.54613,127
050_1_R,38.19527,15.54604,128
050_1_R,38.19513,15.54601,129
050_1_R,38.19498,15.54601,130
050_1_R,38.19479,15.54608,131
050_1_R,38.19371,15.54658,132
050_1_R,38.19351,15.54664,133
050_1_R,38.19274,15.5468,134
050_1_R,38.19249,15.54676,135
050_1_R,38.19219,15.54667,136
050_1_R,38.192,15.54656,137
050_1_R,38.19163,15.54621,138
050_1_R,38.19062,15.54804,139
050_1_R,38.19026,15.54873,140
050_1_R,38.18992,15.54956,141
050_1_R,38.18974,15.55036,142
050_1_R,38.18939,15.55154,143
050_1_R,38.18826,15.55359,144
050_1_R,38.18725,15.55537,145
050_1_R,38.18683,15.55594,146
050_1_R,38.18643,15.55649,147
050_1_R,38.1863,15.5566,148
050_1_R,38.18556,15.55771,149
050_1_R,38.18486,15.55871,150
050_1_R,38.18469,15.55897,151
050_1_R,38.18507,15.55931,152
050_1_R,38.1853,15.55957,153
050_1_R,38.18541,15.55969,154
050_1_R,38.18556,15.55973,155
050_1_R,38.18633,15.56042,156
053_0_R,38.22075,15.53076,22
053_0_R,38.22001,15.53154,21
053_0_R,38.21778,15.53312,20
053_0_R,38.21649,15.53463,19
053_0_R,38.21445,15.53802,18
053_0_R,38.21424,15.53805,17
053_0_R,38.21419,15.53849,16
053_0_R,38.21219,15.54498,15
053_0_R,38.21088,15.54796,14
053_0_R,38.21055,15.54809,13
053_0_R,38.21053,15.54909,12
053_0_R,38.20932,15.5532,11
053_0_R,38.20715,15.55694,10
053_0_R,38.20666,15.55817,9
053_0_R,38.19869,15.5573,8
053_0_R,38.19178,15.55291,7
053_0_R,38.18946,15.55152,6
053_0_R,38.18824,15.55356,5
053_0_R,38.18738,15.55511,4
053_0_R,38.18641,15.55656,3
053_0_R,38.1847,15.55897,2
053_0_R,38.18634,15.56039,1
053_0_A,38.18697,15.55962,1
053_0_A,38.187,15.55911,2
053_0_A,38.18733,15.55839,3
053_0_A,38.1876,15.55865,4
053_0_A,38.19092,15.55564,5
053_0_A,38.18828,15.55362,6
053_0_A,38.18942,15.55154,7
053_0_A,38.19728,15.5564,8
053_0_A,38.1971,15.55734,9
053_0_A,38.20671,15.55834,10
053_0_A,38.20774,15.55607,11
053_0_A,38.20851,15.55499,12
053_0_A,38.2095,15.55323,13
053_0_A,38.21004,15.5516,14
053_0_A,38.21076,15.5488,15
053_0_A,38.21194,15.54592,16
053_0_A,38.21424,15.53855,17
053_0_A,38.21657,15.53478,18
053_0_A,38.21787,15.5332,19
053_0_A,38.21995,15.53165,20
053_0_A,38.22075,15.53076,21
053_0_A,38.22188,15.5278,22
060_0_R,38.20401,15.55114,35
060_0_A,38.20534,15.54748,34
060_0_R,38.2043,15.55113,34
060_0_A,38.20513,15.54843,33
060_0_R,38.20449,15.55121,33
060_0_A,38.20505,15.54878,32
060_0_R,38.20478,15.55046,32
060_0_R,38.20488,15.55001,31
060_0_A,38.20497,15.54914,31
060_0_R,38.20493,15.54973,30
060_0_A,38.20496,15.54947,30
060_0_A,38.20495,15.54973,29
060_0_R,38.20496,15.5491,29
060_0_R,38.20531,15.54758,28
060_0_A,38.2049,15.54997,28
060_0_A,38.20478,15.55048,27
060_0_R,38.20591,15.54537,27
060_0_A,38.20444,15.55141,26
060_0_R,38.20636,15.54356,26
060_0_A,38.2039,15.55234,25
060_0_R,38.20637,15.54234,25
060_0_A,38.20382,15.55264,24
060_0_R,38.20641,15.54199,24
060_0_R,38.20644,15.54174,23
060_0_A,38.20381,15.55327,23
060_0_R,38.20654,15.54122,22
060_0_A,38.20385,15.55394,22
060_0_R,38.20674,15.54026,21
060_0_A,38.20406,15.55549,21
060_0_R,38.20675,15.54003,20
060_0_A,38.20426,15.5568,20
060_0_R,38.20673,15.53985,19
060_0_A,38.2043,15.55692,19
060_0_R,38.20669,15.5397,18
060_0_A,38.20443,15.55691,18
060_0_A,38.2045,15.55702,17
060_0_R,38.20661,15.53946,17
060_0_A,38.20449,15.55714,16
060_0_R,38.20645,15.53909,16
060_0_R,38.20621,15.53864,15
060_0_A,38.20458,15.5573,15
060_0_A,38.20459,15.55807,14
060_0_R,38.20598,15.53834,14
060_0_A,38.20421,15.55805,13
060_0_R,38.20582,15.53804,13
060_0_R,38.20578,15.53784,12
060_0_A,38.20336,15.55796,12
060_0_R,38.20578,15.5377,11
060_0_A,38.19942,15.55758,11
060_0_R,38.20583,15.53752,10
060_0_A,38.19706,15.55728,10
060_0_A,38.19729,15.5564,9
060_0_R,38.20586,15.53716,9
060_0_A,38.19498,15.555,8
060_0_R,38.20587,15.53692,8
060_0_R,38.20583,15.53665,7
060_0_A,38.18943,15.55152,7
060_0_R,38.20581,15.53609,6
060_0_A,38.18828,15.55358,6
060_0_R,38.20585,15.53576,5
060_0_A,38.19093,15.55562,5
060_0_A,38.18812,15.5582,4
060_0_R,38.20587,15.53567,4
060_0_A,38.1877,15.5578,3
060_0_R,38.206,15.53535,3
060_0_R,38.20622,15.53497,2
060_0_A,38.18701,15.55902,2
060_0_A,38.18715,15.55977,1
060_0_R,38.20642,15.53469,1
071_0_A,38.18694,15.55955,1
071_0_A,38.18702,15.55904,2
071_0_A,38.18736,15.55838,3
071_0_A,38.18765,15.5586,4
071_0_A,38.19091,15.55564,5
071_0_A,38.18828,15.55362,6
071_0_A,38.18942,15.55154,7
071_0_A,38.19728,15.5564,8
071_0_A,38.1971,15.55734,9
071_0_A,38.20671,15.55834,10
071_0_A,38.20774,15.55607,11
071_0_A,38.20851,15.55499,12
071_0_A,38.2095,15.55323,13
071_0_A,38.21004,15.5516,14
071_0_A,38.21076,15.5488,15
071_0_A,38.21194,15.54592,16
071_0_A,38.21424,15.53855,17
071_0_A,38.21444,15.53819,18
071_0_A,38.21438,15.53802,19
071_0_A,38.21407,15.53812,20
071_0_A,38.2137,15.53809,21
071_0_A,38.21303,15.53773,22
071_0_A,38.21362,15.53645,23
071_0_A,38.21348,15.53569,24
071_0_A,38.21309,15.53063,25
071_0_A,38.21264,15.52935,26
071_0_A,38.21228,15.52873,27
071_0_A,38.21231,15.52833,28
071_0_A,38.21259,15.52747,29
071_0_A,38.21249,15.52692,30
071_0_A,38.21219,15.52641,31
071_0_A,38.21176,15.5263,32
071_0_A,38.21084,15.52658,33
071_0_A,38.21019,15.5259,34
071_0_A,38.2093,15.52592,35
071_0_A,38.20908,15.52578,36
071_0_A,38.20896,15.52539,37
071_0_A,38.2085,15.52504,38
071_0_A,38.20765,15.52489,39
071_0_A,38.20763,15.52416,40
071_0_A,38.2072,15.52482,41
071_0_A,38.20713,15.52512,42
071_0_A,38.20787,15.52517,43
071_0_A,38.20844,15.52571,44
071_0_A,38.20841,15.52587,45
071_0_A,38.20829,15.52586,46
071_0_A,38.20807,15.52553,47
071_0_A,38.20779,15.5254,48
071_0_A,38.20682,15.52573,49
071_0_A,38.20661,15.52555,50
071_0_A,38.20672,15.52443,51
071_0_A,38.20664,15.5242,52
071_0_A,38.20608,15.52426,53
071_0_A,38.20556,15.52331,54
071_0_A,38.20529,15.52301,55
071_0_A,38.20495,15.52298,56
071_0_A,38.20525,15.52327,57
071_0_A,38.20574,15.52464,58
071_0_A,38.205,15.5235,59
071_0_A,38.20474,15.52339,60
071_0_A,38.20417,15.52377,61
071_0_A,38.2039,15.52376,62
071_0_A,38.2032,15.52275,63
071_0_A,38.20325,15.52216,64
071_0_A,38.20384,15.52142,65
071_0_A,38.20424,15.52126,66
071_0_A,38.20461,15.52075,67
071_0_A,38.2042,15.5211,68
071_0_A,38.20369,15.52115,69
071_0_A,38.2032,15.52082,70
071_0_A,38.20364,15.52072,71
071_0_A,38.20402,15.52089,72
071_0_A,38.20457,15.52028,73
071_0_A,38.205,15.52002,74
071_0_A,38.20535,15.52031,75
071_0_A,38.20617,15.52038,76
071_0_A,38.20644,15.52028,77
071_0_A,38.20683,15.51978,78
071_0_A,38.20707,15.51963,79
071_0_A,38.20719,15.51934,80
071_0_A,38.2071,15.51864,81
071_0_A,38.20728,15.51845,82
071_0_A,38.20741,15.51802,83
071_0_A,38.20858,15.51691,84
071_0_A,38.20887,15.51629,85
071_0_A,38.20875,15.51509,86
071_0_A,38.20883,15.51489,87
071_0_A,38.20947,15.5143,88
071_0_A,38.20956,15.51344,89
071_0_A,38.21006,15.51217,90
071_0_A,38.21033,15.51189,91
071_0_A,38.21024,15.51168,92
071_0_A,38.20951,15.51129,93
071_0_A,38.20942,15.511,94
071_0_A,38.20959,15.51043,95
071_0_A,38.20898,15.50935,96
071_0_A,38.20899,15.50918,97
071_0_A,38.20914,15.50902,98
071_0_A,38.2102,15.50893,99
071_0_A,38.21054,15.50905,100
071_0_A,38.2106,15.50858,101
071_0_A,38.21014,15.50822,102
071_0_A,38.21007,15.508,103
071_0_A,38.21085,15.50699,104
071_0_A,38.2113,15.50668,105
071_0_A,38.21128,15.50645,106
071_0_A,38.21084,15.5061,107
071_0_A,38.21071,15.50587,108
071_0_A,38.21079,15.50564,109
071_0_A,38.21134,15.50529,110
071_0_A,38.21145,15.50502,111
071_0_A,38.21107,15.50337,112
071_0_A,38.21112,15.50296,113
071_0_A,38.21128,15.5026,114
071_0_A,38.21144,15.50248,115
071_0_A,38.21164,15.50303,116
071_0_A,38.212,15.50313,117
071_0_A,38.21211,15.50369,118
071_0_A,38.21253,15.50404,119
071_0_A,38.2131,15.50408,120
071_0_A,38.21331,15.50449,121
071_0_A,38.21376,15.50471,122
071_0_A,38.21389,15.50542,123
071_0_A,38.21403,15.50554,124
071_0_A,38.21456,15.50547,125
071_0_A,38.21509,15.5059,126
071_0_A,38.2161,15.50596,127
071_0_A,38.21675,15.5055,128
071_0_A,38.21712,15.50541,129
071_0_A,38.21753,15.50568,130
071_0_A,38.21798,15.50544,131
071_0_A,38.21856,15.50604,132
071_0_A,38.21883,15.50599,133
071_0_A,38.21921,15.50546,134
071_0_A,38.21922,15.50515,135
071_0_A,38.21939,15.5049,136
071_0_A,38.22037,15.50409,137
071_0_A,38.22027,15.50328,138
071_0_A,38.22036,15.503,139
071_0_A,38.2209,15.5028,140
071_0_A,38.22105,15.50296,141
071_0_A,38.22098,15.50363,142
071_0_A,38.22105,15.50418,143
071_0_A,38.22085,15.50452,144
071_0_A,38.22084,15.50492,145
071_0_A,38.22095,15.50524,146
071_0_A,38.22061,15.50585,147
071_0_A,38.22071,15.50597,148
071_0_A,38.22134,15.50578,149
071_0_A,38.22142,15.50532,150
071_0_A,38.22165,15.50507,151
071_0_A,38.2221,15.50493,152
071_0_A,38.22217,15.50461,153
071_0_A,38.22236,15.50429,154
071_0_A,38.22273,15.50424,155
071_0_A,38.22323,15.50373,156
071_0_A,38.22391,15.50392,157
071_0_A,38.22407,15.50384,158
071_0_A,38.22415,15.50307,159
071_0_A,38.22426,15.503,160
071_0_A,38.22579,15.50309,161
071_0_A,38.2268,15.5028,162
071_0_A,38.22696,15.50234,163
071_0_A,38.22718,15.50092,164
071_0_A,38.22779,15.50048,165
071_0_A,38.22845,15.49981,166
071_0_A,38.22878,15.49837,167
071_0_A,38.22907,15.49804,168
071_0_A,38.22993,15.49748,169
071_0_A,38.23003,15.49718,170
071_0_A,38.23002,15.49537,171
071_0_A,38.23013,15.49497,172
071_0_A,38.23102,15.49439,173
071_0_A,38.23108,15.49411,174
071_0_A,38.23048,15.49283,175
071_0_A,38.23063,15.49082,176
071_0_A,38.23047,15.4897,177
071_0_A,38.23049,15.48907,178
071_0_A,38.23062,15.48848,179
071_0_A,38.23085,15.48819,180
071_0_A,38.23096,15.48604,181
071_0_A,38.23048,15.484,182
071_0_A,38.23039,15.48239,183
071_0_A,38.23055,15.48118,184
071_0_A,38.23044,15.47899,185
071_0_A,38.23095,15.4783,186
071_0_A,38.2319,15.47782,187
071_0_A,38.23227,15.47645,188
071_0_A,38.23265,15.47592,189
071_0_A,38.23273,15.47544,190
071_0_A,38.23254,15.47435,191
071_0_A,38.23258,15.47376,192
071_0_A,38.23279,15.4731,193
071_0_A,38.23322,15.47257,194
071_0_A,38.23358,15.47175,195
071_0_A,38.23379,15.47023,196
071_0_A,38.23373,15.46982,197
071_0_A,38.23387,15.4695,198
071_0_A,38.23477,15.46881,199
071_0_A,38.23638,15.468,200
071_0_R,38.23638,15.468,1
071_0_R,38.23477,15.46881,2
071_0_R,38.23387,15.4695,3
071_0_R,38.23373,15.46982,4
071_0_R,38.23379,15.47023,5
071_0_R,38.23358,15.47175,6
071_0_R,38.23322,15.47257,7
071_0_R,38.23279,15.4731,8
071_0_R,38.23258,15.47376,9
071_0_R,38.23254,15.47435,10
071_0_R,38.23273,15.47544,11
071_0_R,38.23265,15.47592,12
071_0_R,38.23227,15.47645,13
071_0_R,38.2319,15.47782,14
071_0_R,38.23095,15.4783,15
071_0_R,38.23044,15.47899,16
071_0_R,38.23055,15.48118,17
071_0_R,38.23039,15.48239,18
071_0_R,38.23048,15.484,19
071_0_R,38.23096,15.48604,20
071_0_R,38.23085,15.48819,21
071_0_R,38.23062,15.48848,22
071_0_R,38.23049,15.48907,23
071_0_R,38.23047,15.4897,24
071_0_R,38.23063,15.49082,25
071_0_R,38.23048,15.49283,26
071_0_R,38.23108,15.49411,27
071_0_R,38.23102,15.49439,28
071_0_R,38.23013,15.49497,29
071_0_R,38.23002,15.49537,30
071_0_R,38.23003,15.49718,31
071_0_R,38.22993,15.49748,32
071_0_R,38.22907,15.49804,33
071_0_R,38.22878,15.49837,34
071_0_R,38.22845,15.49981,35
071_0_R,38.22779,15.50048,36
071_0_R,38.22718,15.50092,37
071_0_R,38.22696,15.50234,38
071_0_R,38.2268,15.5028,39
071_0_R,38.22579,15.50309,40
071_0_R,38.22426,15.503,41
071_0_R,38.22415,15.50307,42
071_0_R,38.22407,15.50384,43
071_0_R,38.22391,15.50392,44
071_0_R,38.22323,15.50373,45
071_0_R,38.22273,15.50424,46
071_0_R,38.22236,15.50429,47
071_0_R,38.22217,15.50461,48
071_0_R,38.2221,15.50493,49
071_0_R,38.22165,15.50507,50
071_0_R,38.22142,15.50532,51
071_0_R,38.22134,15.50578,52
071_0_R,38.22071,15.50597,53
071_0_R,38.22061,15.50585,54
071_0_R,38.22095,15.50524,55
071_0_R,38.22084,15.50492,56
071_0_R,38.22085,15.50452,57
071_0_R,38.22105,15.50418,58
071_0_R,38.22098,15.50363,59
071_0_R,38.22105,15.50296,60
071_0_R,38.2209,15.5028,61
071_0_R,38.22036,15.503,62
071_0_R,38.22027,15.50328,63
071_0_R,38.22037,15.50409,64
071_0_R,38.21939,15.5049,65
071_0_R,38.21922,15.50515,66
071_0_R,38.21921,15.50546,67
071_0_R,38.21883,15.50599,68
071_0_R,38.21856,15.50604,69
071_0_R,38.21798,15.50544,70
071_0_R,38.21753,15.50568,71
071_0_R,38.21712,15.50541,72
071_0_R,38.21675,15.5055,73
071_0_R,38.2161,15.50596,74
071_0_R,38.21509,15.5059,75
071_0_R,38.21456,15.50547,76
071_0_R,38.21403,15.50554,77
071_0_R,38.21389,15.50542,78
071_0_R,38.21376,15.50471,79
071_0_R,38.21331,15.50449,80
071_0_R,38.2131,15.50408,81
071_0_R,38.21253,15.50404,82
071_0_R,38.21211,15.50369,83
071_0_R,38.21201,15.50345,84
071_0_R,38.212,15.50313,85
071_0_R,38.21164,15.50303,86
071_0_R,38.21144,15.50248,87
071_0_R,38.21128,15.5026,88
071_0_R,38.21112,15.50296,89
071_0_R,38.21107,15.50337,90
071_0_R,38.21145,15.50502,91
071_0_R,38.21134,15.50529,92
071_0_R,38.21079,15.50564,93
071_0_R,38.21071,15.50587,94
071_0_R,38.21084,15.5061,95
071_0_R,38.21128,15.50645,96
071_0_R,38.2113,15.50668,97
071_0_R,38.21085,15.50699,98
071_0_R,38.21007,15.508,99
071_0_R,38.21014,15.50822,100
071_0_R,38.2106,15.50858,101
071_0_R,38.21054,15.50905,102
071_0_R,38.2102,15.50893,103
071_0_R,38.20914,15.50902,104
071_0_R,38.20899,15.50918,105
071_0_R,38.20898,15.50935,106
071_0_R,38.20959,15.51043,107
071_0_R,38.20957,15.51071,108
071_0_R,38.20942,15.511,109
071_0_R,38.20951,15.51129,110
071_0_R,38.21024,15.51168,111
071_0_R,38.21033,15.51189,112
071_0_R,38.21006,15.51217,113
071_0_R,38.20956,15.51344,114
071_0_R,38.20947,15.5143,115
071_0_R,38.20883,15.51489,116
071_0_R,38.20875,15.51509,117
071_0_R,38.20887,15.51629,118
071_0_R,38.20858,15.51691,119
071_0_R,38.20741,15.51802,120
071_0_R,38.20728,15.51845,121
071_0_R,38.2071,15.51864,122
071_0_R,38.20719,15.51934,123
071_0_R,38.20707,15.51963,124
071_0_R,38.20683,15.51978,125
071_0_R,38.20644,15.52028,126
071_0_R,38.20617,15.52038,127
071_0_R,38.20535,15.52031,128
071_0_R,38.205,15.52002,129
071_0_R,38.20457,15.52028,130
071_0_R,38.20402,15.52089,131
071_0_R,38.20364,15.52072,132
071_0_R,38.2032,15.52082,133
071_0_R,38.20369,15.52115,134
071_0_R,38.2042,15.5211,135
071_0_R,38.20452,15.52074,136
071_0_R,38.20461,15.52075,137
071_0_R,38.20424,15.52126,138
071_0_R,38.20384,15.52142,139
071_0_R,38.20325,15.52216,140
071_0_R,38.2032,15.52275,141
071_0_R,38.20333,15.52305,142
071_0_R,38.2039,15.52376,143
071_0_R,38.20417,15.52377,144
071_0_R,38.20474,15.52339,145
071_0_R,38.205,15.5235,146
071_0_R,38.20574,15.52464,147
071_0_R,38.20525,15.52327,148
071_0_R,38.20495,15.52298,149
071_0_R,38.20529,15.52301,150
071_0_R,38.20556,15.52331,151
071_0_R,38.20608,15.52426,152
071_0_R,38.20664,15.5242,153
071_0_R,38.20672,15.52443,154
071_0_R,38.20661,15.52555,155
071_0_R,38.20682,15.52573,156
071_0_R,38.20779,15.5254,157
071_0_R,38.20807,15.52553,158
071_0_R,38.20829,15.52586,159
071_0_R,38.20841,15.52587,160
071_0_R,38.20844,15.52571,161
071_0_R,38.20787,15.52517,162
071_0_R,38.20723,15.52519,163
071_0_R,38.20713,15.52512,164
071_0_R,38.2072,15.52482,165
071_0_R,38.20763,15.52416,166
071_0_R,38.20765,15.52489,167
071_0_R,38.2085,15.52504,168
071_0_R,38.20896,15.52539,169
071_0_R,38.20908,15.52578,170
071_0_R,38.2093,15.52592,171
071_0_R,38.21019,15.5259,172
071_0_R,38.21084,15.52658,173
071_0_R,38.21176,15.5263,174
071_0_R,38.21219,15.52641,175
071_0_R,38.21249,15.52692,176
071_0_R,38.21259,15.52747,177
071_0_R,38.21231,15.52833,178
071_0_R,38.21228,15.52873,179
071_0_R,38.21264,15.52935,180
071_0_R,38.21309,15.53063,181
071_0_R,38.21357,15.53633,182
071_0_R,38.21294,15.53773,183
071_0_R,38.21378,15.53816,184
071_0_R,38.21421,15.53817,185
071_0_R,38.21419,15.53849,186
071_0_R,38.21219,15.54498,187
071_0_R,38.21088,15.54796,188
071_0_R,38.21055,15.54809,189
071_0_R,38.21053,15.54909,190
071_0_R,38.20932,15.5532,191
071_0_R,38.20715,15.55694,192
071_0_R,38.20666,15.55817,193
071_0_R,38.19215,15.55669,194
071_0_R,38.19175,15.55621,195
071_0_R,38.18824,15.55356,196
071_0_R,38.18723,15.5554,197
071_0_R,38.18473,15.5589,198
071_0_R,38.18635,15.56043,199
071_0_R,38.18627,15.56056,200
070_0_A,38.18699,15.5596,1
070_0_A,38.18697,15.55912,2
070_0_A,38.18736,15.55836,3
070_0_A,38.18765,15.5586,4
070_0_A,38.19091,15.55564,5
070_0_A,38.18828,15.55362,6
070_0_A,38.18942,15.55154,7
070_0_A,38.19728,15.5564,8
070_0_A,38.1971,15.55734,9
070_0_A,38.20671,15.55834,10
070_0_A,38.20774,15.55607,11
070_0_A,38.20851,15.55499,12
070_0_A,38.2095,15.55323,13
070_0_A,38.21004,15.5516,14
070_0_A,38.21076,15.5488,15
070_0_A,38.21194,15.54592,16
070_0_A,38.21424,15.53855,17
070_0_A,38.21444,15.53819,18
070_0_A,38.21438,15.53802,19
070_0_A,38.21407,15.53812,20
070_0_A,38.2137,15.53809,21
070_0_A,38.21303,15.53773,22
070_0_A,38.21362,15.53645,23
070_0_A,38.21348,15.53569,24
070_0_A,38.21309,15.53063,25
070_0_A,38.21264,15.52935,26
070_0_A,38.21228,15.52873,27
070_0_A,38.21231,15.52833,28
070_0_A,38.21259,15.52747,29
070_0_A,38.21249,15.52692,30
070_0_A,38.21219,15.52641,31
070_0_A,38.21176,15.5263,32
070_0_A,38.21084,15.52658,33
070_0_A,38.21019,15.5259,34
070_0_A,38.2093,15.52592,35
070_0_A,38.20908,15.52578,36
070_0_A,38.20896,15.52539,37
070_0_A,38.2085,15.52504,38
070_0_A,38.20765,15.52489,39
070_0_A,38.20763,15.52416,40
070_0_A,38.2072,15.52482,41
070_0_A,38.20713,15.52512,42
070_0_A,38.20787,15.52517,43
070_0_A,38.20844,15.52571,44
070_0_A,38.20841,15.52587,45
